00900	active
00902	active
01361	active
01512	active
01520	active
02826	active
02872	active
02874	active
02909	active
05398	active
07530	active
07646	active
08820	active
11060	active
11416	active
14781	active
15427	active
16908	active
19548	active
19822	active
20253	active
20442	active
20580	active
20776	active
21639	active
22195	active
22314	active
22490	active
22787	active
22824	active
22826	active
22988	active
23027	active
23331	active
23439	active
23467	active
23553	active
23613	active
23628	active
23712	active
23788	active
23802	active
23839	active
23842	active
23846	active
24278	active
24307	active
24315	active
24674	active
24713	active
24732	active
24737	active
24753	active
24812	active
24876	active
24916	active
24920	active
24936	active
24957	active
25019	active
25030	active
25071	active
25112	active
25113	active
25114	active
25115	active
25116	active
25117	active
25118	active
25119	active
25153	active
25159	active
25160	active
25258	active
25338	active
25371	active
25397	active
25414	active
25415	active
25416	active
25418	active
25419	active
25420	active
25462	active
25475	active
25477	active
25481	active
25504	active
25544	active
25560	active
25621	active
25630	active
25635	active
25639	active
25652	active
25657	active
25682	active
25740	active
25757	active
25785	active
25867	active
25894	active
25924	active
25933	active
25949	active
25954	active
25967	active
25980	active
25981	active
25982	active
25983	active
25984	active
25985	active
25989	active
25991	active
25994	active
26034	active
26038	active
26052	active
26081	active
26102	active
26107	active
26113	active
26356	active
26360	active
26369	active
26388	active
26407	active
26410	active
26411	active
26451	active
26463	active
26464	active
26469	active
26494	active
26495	active
26554	active
26575	active
26580	active
26590	active
26605	active
26608	active
26624	active
26638	active
26639	active
26690	active
26702	active
26715	active
26719	active
26720	active
26766	active
26824	active
26853	active
26857	active
26880	active
26900	active
26927	active
26931	active
26958	active
26959	active
26985	active
26998	active
27004	active
27056	active
27057	active
27168	active
27370	active
27378	active
27380	active
27389	active
27399	active
27400	active
27403	active
27414	active
27424	active
27426	active
27438	active
27441	active
27445	active
27450	active
27460	active
27461	active
27464	active
27465	active
27509	active
27513	active
27528	active
27540	active
27566	active
27603	active
27606	active
27607	active
27612	active
27632	active
27640	active
27651	active
27663	active
27683	active
27691	active
27704	active
27711	active
27715	active
27718	active
27811	active
27825	active
27831	active
27843	active
27844	active
27848	active
27852	active
27854	active
27858	active
27868	active
27869	active
27875	active
27939	active
27954	active
28051	active
28054	active
28058	active
28089	active
28117	active
28129	active
28158	active
28184	active
28187	active
28190	active
28220	active
28238	active
28252	active
28254	active
28358	active
28361	active
28366	active
28369	active
28370	active
28371	active
28372	active
28376	active
28378	active
28380	active
28413	active
28414	active
28419	active
28420	active
28446	active
28470	active
28472	active
28474	active
28485	active
28493	active
28521	active
28526	active
28542	active
28626	active
28628	active
28638	active
28644	active
28649	active
28654	active
28659	active
28702	active
28707	active
28737	active
28773	active
28786	active
28790	active
28810	active
28868	active
28874	active
28884	active
28885	active
28890	active
28893	active
28895	active
28899	active
28902	active
28903	active
28908	active
28911	active
28912	active
28924	active
28935	active
28937	active
28945	active
28946	active
29045	active
29047	active
29048	active
29049	active
29050	active
29051	active
29052	active
29055	active
29079	active
29107	active
29108	active
29155	active
29162	active
29163	active
29228	active
29236	active
29252	active
29268	active
29270	active
29272	active
29273	active
29349	active
29479	active
29486	active
29494	active
29495	active
29499	active
29505	active
29506	active
29520	active
29522	active
29526	active
29601	active
29643	active
29644	active
29648	active
29670	active
29671	active
29678	active
29709	active
29710	active
30580	active
30774	active
30776	active
30777	active
30793	active
30794	active
30797	active
30798	active
31102	active
31113	active
31118	active
31119	active
31121	active
31124	active
31125	active
31127	active
31135	active
31304	active
31306	active
31307	active
31490	active
31571	active
31573	active
31574	active
31576	active
31598	active
31698	active
31789	active
31792	active
31800	active
31862	active
32018	active
32019	active
32050	active
32060	active
32252	active
32253	active
32258	active
32260	active
32263	active
32264	active
32265	active
32275	active
32276	active
32289	active
32293	active
32294	active
32299	active
32376	active
32382	active
32384	active
32388	active
32393	active
32395	active
32404	active
32478	active
32487	active
32708	active
32711	active
32729	active
32763	active
32767	active
32768	active
32779	active
32783	active
32785	active
32788	active
32789	active
32791	active
32794	active
32951	active
32953	active
32954	active
32955	active
32956	active
32958	active
33051	active
33053	active
33055	active
33056	active
33105	active
33153	active
33154	active
33207	active
33274	active
33275	active
33278	active
33312	active
33313	active
33314	active
33315	active
33316	active
33320	active
33321	active
33331	active
33373	active
33376	active
33396	active
33408	active
33409	active
33412	active
33414	active
33433	active
33434	active
33436	active
33446	active
33453	active
33459	active
33460	active
33463	active
33492	active
33498	active
33499	active
33591	active
33595	active
33749	active
33750	active
33751	active
33752	active
34111	active
34661	active
34710	active
34713	active
34807	active
34839	active
34941	active
35008	active
35362	active
35491	active
35493	active
35496	active
35498	active
35500	active
35681	active
35682	active
35683	active
35684	active
35685	active
35686	active
35696	active
35752	active
35755	active
35756	active
35812	active
35865	active
35873	active
35931	active
35932	active
35933	active
35935	active
35942	active
35943	active
35946	active
35951	active
36032	active
36033	active
36036	active
36037	active
36088	active
36095	active
36097	active
36101	active
36106	active
36108	active
36110	active
36111	active
36112	active
36119	active
36121	active
36122	active
36131	active
36287	active
36358	active
36395	active
36397	active
36400	active
36401	active
36402	active
36411	active
36413	active
36414	active
36415	active
36499	active
36508	active
36516	active
36519	active
36581	active
36582	active
36585	active
36592	active
36596	active
36605	active
36744	active
36745	active
36792	active
36795	active
36797	active
36798	active
36799	active
36828	active
36830	active
36831	active
36834	active
36868	active
36985	active
37139	active
37150	active
37152	active
37153	active
37154	active
37158	active
37165	active
37166	active
37167	active
37168	active
37179	active
37180	active
37185	active
37188	active
37189	active
37190	active
37191	active
37192	active
37193	active
37206	active
37207	active
37210	active
37212	active
37214	active
37216	active
37218	active
37234	active
37237	active
37238	active
37256	active
37258	active
37264	active
37265	active
37372	active
37384	active
37387	active
37388	active
37389	active
37392	active
37393	active
37398	active
37481	active
37602	active
37605	active
37606	active
37677	active
37730	active
37737	active
37739	active
37740	active
37741	active
37742	active
37743	active
37744	active
37746	active
37748	active
37749	active
37753	active
37763	active
37765	active
37775	active
37776	active
37779	active
37781	active
37789	active
37790	active
37791	active
37792	active
37793	active
37804	active
37806	active
37809	active
37810	active
37816	active
37818	active
37826	active
37829	active
37834	active
37836	active
37838	active
37839	active
37841	active
37843	active
37846	active
37847	active
37849	active
37855	active
37867	active
37868	active
37869	active
37875	active
37930	active
37931	active
37933	active
37941	active
37948	active
37951	active
38011	active
38012	active
38014	active
38038	active
38040	active
38041	active
38042	active
38043	active
38044	active
38045	active
38046	active
38049	active
38070	active
38077	active
38087	active
38091	active
38093	active
38098	active
38107	active
38245	active
38250	active
38251	active
38254	active
38256	active
38257	active
38331	active
38332	active
38337	active
38338	active
38339	active
38342	active
38352	active
38354	active
38356	active
38358	active
38551	active
38552	active
38652	active
38707	active
38708	active
38709	active
38710	active
38711	active
38730	active
38733	active
38734	active
38736	active
38740	active
38741	active
38744	active
38745	active
38749	active
38752	active
38755	active
38767	active
38768	active
38771	active
38775	active
38778	active
38779	active
38782	active
38833	active
38857	active
38858	active
38860	active
38861	active
38867	active
38953	active
38977	active
38978	active
38991	active
38992	active
38995	active
38997	active
38998	active
39008	active
39011	active
39012	active
39013	active
39017	active
39019	active
39020	active
39022	active
39030	active
39034	active
39035	active
39057	active
39058	active
39059	active
39068	active
39070	active
39072	active
39073	active
39074	active
39075	active
39076	active
39077	active
39078	active
39079	active
39084	active
39086	active
39088	active
39089	active
39090	active
39120	active
39122	active
39127	active
39132	active
39134	active
39135	active
39136	active
39150	active
39151	active
39155	active
39157	active
39159	active
39160	active
39161	active
39163	active
39166	active
39168	active
39172	active
39177	active
39186	active
39188	active
39189	active
39190	active
39191	active
39194	active
39197	active
39199	active
39202	active
39206	active
39208	active
39209	active
39210	active
39215	active
39216	active
39222	active
39227	active
39233	active
39234	active
39237	active
39239	active
39240	active
39241	active
39249	active
39250	active
39251	active
39253	active
39256	active
39260	active
39265	active
39268	active
39269	active
39270	active
39285	active
39358	active
39360	active
39363	active
39375	active
39380	active
39410	active
39416	active
39417	active
39418	active
39419	active
39420	active
39422	active
39423	active
39425	active
39427	active
39430	active
39439	active
39440	active
39441	active
39444	active
39446	active
39451	active
39452	active
39453	active
39455	active
39460	active
39465	active
39466	active
39476	active
39481	active
39483	active
39484	active
39485	active
39487	active
39498	active
39500	active
39504	active
39508	active
39509	active
39522	active
39533	active
39574	active
39612	active
39613	active
39616	active
39617	active
39620	active
39624	active
39634	active
39635	active
39727	active
39728	active
39731	active
39741	active
39761	active
39762	active
39763	active
39766	active
39767	active
39768	active
39769	active
39770	active
39773	active
40001	active
40010	active
40011	active
40012	active
40013	active
40014	active
40015	active
40016	active
40018	active
40019	active
40020	active
40021	active
40023	active
40024	active
40025	active
40026	active
40027	active
40029	active
40030	active
40031	active
40032	active
40033	active
40035	active
40036	active
40037	active
40038	active
40039	active
40040	active
40041	active
40042	active
40043	active
40044	active
40045	active
40046	active
40053	active
40059	active
40061	active
40062	active
40063	active
40069	active
40070	active
40071	active
40072	active
40074	active
40075	active
40076	active
40079	active
40080	active
40081	active
40082	active
40086	active
40087	active
40091	active
40099	active
40100	active
40101	active
40105	active
40107	active
40109	active
40110	active
40111	active
40115	active
40118	active
40119	active
40128	active
40129	active
40136	active
40137	active
40141	active
40143	active
40144	active
40146	active
40147	active
40258	active
40261	active
40267	active
40269	active
40271	active
40272	active
40275	active
40277	active
40286	active
40294	active
40296	active
40298	active
40299	active
40301	active
40305	active
40310	active
40315	active
40332	active
40333	active
40336	active
40338	active
40339	active
40340	active
40345	active
40348	active
40349	active
40350	active
40351	active
40353	active
40358	active
40360	active
40362	active
40364	active
40367	active
40374	active
40376	active
40377	active
40378	active
40379	active
40380	active
40384	active
40420	active
40424	active
40425	active
40482	active
40483	active
40484	active
40485	active
40505	active
40534	active
40536	active
40544	active
40545	active
40547	active
40549	active
40552	active
40553	active
40554	active
40555	active
40613	active
40617	active
40659	active
40660	active
40663	active
40664	active
40697	active
40699	active
40701	active
40715	active
40716	active
40717	active
40718	active
40730	active
40732	active
40733	active
40746	active
40748	active
40749	active
40874	active
40875	active
40878	active
40880	active
40882	active
40887	active
40889	active
40890	active
40892	active
40894	active
40895	active
40899	active
40900	active
40901	active
40902	active
40903	active
40904	active
40905	active
40906	active
40907	active
40908	active
40910	active
40911	active
40912	active
40920	active
40921	active
40922	active
40925	active
40926	active
40928	active
40930	active
40931	active
40932	active
40933	active
40935	active
40936	active
40938	active
40940	active
40941	active
40946	active
40959	active
40960	active
40961	active
40965	active
40966	active
40982	active
40984	active
40988	active
41019	active
41021	active
41026	active
41028	active
41029	active
41032	active
41034	active
41036	active
41038	active
41103	active
41105	active
41121	active
41166	active
41167	active
41168	active
41169	active
41170	active
41171	active
41173	active
41174	active
41175	active
41179	active
41182	active
41183	active
41184	active
41185	active
41186	active
41187	active
41188	active
41189	active
41191	active
41194	active
41238	active
41240	active
41241	active
41310	active
41328	active
41330	active
41332	active
41335	active
41340	active
41380	active
41382	active
41384	active
41386	active
41394	active
41434	active
41456	active
41457	active
41459	active
41460	active
41463	active
41464	active
41465	active
41469	active
41471	active
41473	active
41549	active
41550	active
41552	active
41554	active
41556	active
41557	active
41558	active
41579	active
41581	active
41586	active
41588	active
41589	active
41591	active
41592	active
41599	active
41601	active
41602	active
41603	active
41604	active
41605	active
41606	active
41607	active
41608	active
41609	active
41610	active
41611	active
41612	active
41613	active
41614	active
41615	active
41616	active
41617	active
41618	active
41619	active
41622	active
41634	active
41725	active
41727	active
41729	active
41731	active
41744	active
41745	active
41747	active
41748	active
41752	active
41770	active
41771	active
41772	active
41773	active
41774	active
41784	active
41785	active
41786	active
41787	active
41788	active
41790	active
41793	active
41794	active
41836	active
41838	active
41841	active
41842	active
41843	active
41844	active
41845	active
41847	active
41848	active
41849	active
41850	active
41851	active
41852	active
41853	active
41854	active
41855	active
41857	active
41859	active
41860	active
41861	active
41862	active
41866	active
41868	active
41869	active
41871	active
41872	active
41873	active
41874	active
41875	active
41877	active
41879	active
41882	active
41884	active
41885	active
41886	active
41887	active
41888	active
41889	active
41890	active
41891	active
41893	active
41896	active
41898	active
41899	active
41900	active
41901	active
41903	active
41904	active
41907	active
41908	active
41911	active
41913	active
41914	active
41915	active
41917	active
41918	active
41919	active
41920	active
41921	active
41922	active
41923	active
41924	active
41925	active
41926	active
41937	active
41942	active
41944	active
41945	active
41948	active
41949	active
41950	active
41951	active
41952	active
41953	active
41954	active
41955	active
41956	active
41957	active
41958	active
41959	active
41960	active
41961	active
41962	active
41963	active
41964	active
41965	active
41966	active
41967	active
41968	active
41969	active
41970	active
41971	active
41972	active
41973	active
41974	active
41975	active
41976	active
41977	active
41978	active
41979	active
41980	active
41981	active
41982	active
41983	active
41984	active
41985	active
41986	active
41987	active
41988	active
41989	active
41990	active
41991	active
41992	active
41993	active
41994	active
41995	active
41996	active
41997	active
41998	active
41999	active
42000	active
42001	active
42002	active
42003	active
42004	active
42005	active
42006	active
42007	active
42008	active
42009	active
42010	active
42011	active
42012	active
42013	active
42014	active
42015	active
42016	active
42017	active
42018	active
42019	active
42020	active
42021	active
42022	active
42023	active
42024	active
42025	active
42026	active
42027	active
42028	active
42029	active
42030	active
42031	active
42032	active
42033	active
42034	active
42035	active
42036	active
42037	active
42038	active
42039	active
42040	active
42041	active
42042	active
42043	active
42044	active
42045	active
42046	active
42047	active
42048	active
42049	active
42050	active
42051	active
42061	active
42063	active
42070	active
42075	active
42432	active
42662	active
42691	active
42692	active
42695	active
42698	active
42709	active
42711	active
42719	active
42726	active
42738	active
42740	active
42741	active
42747	active
42749	active
42752	active
42753	active
42754	active
42755	active
42758	active
42759	active
42760	active
42761	active
42763	active
42765	active
42766	active
42767	active
42768	active
42769	active
42771	active
42772	active
42773	active
42774	active
42775	active
42776	active
42777	active
42778	active
42779	active
42780	active
42781	active
42782	active
42783	active
42784	active
42785	active
42786	active
42787	active
42788	active
42789	active
42790	active
42792	active
42793	active
42794	active
42795	active
42798	active
42801	active
42803	active
42804	active
42805	active
42806	active
42807	active
42808	active
42809	active
42810	active
42811	active
42812	active
42814	active
42815	active
42818	active
42825	active
42826	active
42827	active
42828	active
42829	active
42830	active
42831	active
42832	active
42833	active
42834	active
42835	active
42836	active
42837	active
42838	active
42839	active
42840	active
42841	active
42842	active
42843	active
42844	active
42845	active
42846	active
42847	active
42848	active
42849	active
42850	active
42851	active
42852	active
42853	active
42854	active
42855	active
42856	active
42857	active
42858	active
42859	active
42860	active
42861	active
42862	active
42863	active
42864	active
42865	active
42866	active
42867	active
42868	active
42869	active
42870	active
42871	active
42872	active
42873	active
42874	active
42875	active
42876	active
42877	active
42878	active
42879	active
42880	active
42881	active
42882	active
42883	active
42884	active
42885	active
42886	active
42887	active
42888	active
42889	active
42890	active
42891	active
42892	active
42893	active
42894	active
42895	active
42896	active
42897	active
42901	active
42907	active
42915	active
42917	active
42920	active
42921	active
42934	active
42939	active
42942	active
42945	active
42946	active
42947	active
42950	active
42951	active
42954	active
42955	active
42956	active
42957	active
42958	active
42959	active
42960	active
42961	active
42962	active
42963	active
42964	active
42965	active
42967	active
42969	active
42982	active
42984	active
42986	active
42987	active
42988	active
42989	active
42990	active
42991	active
42992	active
42995	active
42996	active
42997	active
42998	active
43001	active
43002	active
43005	active
43010	active
43011	active
43013	active
43014	active
43015	active
43016	active
43017	active
43020	active
43021	active
43022	active
43023	active
43024	active
43028	active
43029	active
43030	active
43032	active
43034	active
43039	active
43041	active
43042	active
43043	active
43044	active
43045	active
43046	active
43047	active
43048	active
43049	active
43050	active
43051	active
43052	active
43053	active
43054	active
43055	active
43056	active
43057	active
43058	active
43065	active
43070	active
43071	active
43072	active
43073	active
43074	active
43075	active
43076	active
43077	active
43078	active
43079	active
43080	active
43081	active
43082	active
43083	active
43099	active
43100	active
43107	active
43108	active
43111	active
43113	active
43114	active
43115	active
43116	active
43118	active
43119	active
43120	active
43121	active
43122	active
43123	active
43124	active
43125	active
43126	active
43127	active
43128	active
43130	active
43131	active
43132	active
43133	active
43134	active
43135	active
43136	active
43137	active
43139	active
43140	active
43141	active
43142	active
43143	active
43144	active
43146	active
43152	active
43155	active
43156	active
43157	active
43158	active
43159	active
43160	active
43162	active
43165	active
43167	active
43169	active
43170	active
43171	active
43172	active
43174	active
43175	active
43180	active
43181	active
43182	active
43183	active
43184	active
43185	active
43186	active
43187	active
43188	active
43189	active
43192	active
43194	active
43195	active
43196	active
43197	active
43199	active
43204	active
43207	active
43208	active
43215	active
43216	active
43217	active
43226	active
43228	active
43229	active
43231	active
43232	active
43233	active
43234	active
43236	active
43243	active
43245	active
43246	active
43249	active
43250	active
43251	active
43252	active
43253	active
43254	active
43255	active
43256	active
43257	active
43258	active
43259	active
43260	active
43262	active
43271	active
43272	active
43275	active
43276	active
43277	active
43279	active
43286	active
43339	active
43432	active
43437	active
43439	active
43440	active
43441	active
43442	active
43443	active
43445	active
43446	active
43450	active
43461	active
43463	active
43466	active
43467	active
43468	active
43476	active
43477	active
43478	active
43479	active
43480	active
43481	active
43482	active
43484	active
43485	active
43488	active
43491	active
43508	active
43510	active
43518	active
43519	active
43529	active
43530	active
43539	active
43546	active
43547	active
43548	active
43549	active
43550	active
43551	active
43552	active
43553	active
43554	active
43556	active
43557	active
43558	active
43559	active
43560	active
43561	active
43562	active
43564	active
43565	active
43566	active
43567	active
43569	active
43570	active
43571	active
43572	active
43573	active
43574	active
43575	active
43576	active
43577	active
43578	active
43581	active
43582	active
43585	active
43587	active
43589	active
43590	active
43591	active
43595	active
43596	active
43597	active
43598	active
43600	active
43602	active
43603	active
43609	active
43611	active
43613	active
43614	active
43615	active
43616	active
43617	active
43618	active
43619	active
43622	active
43623	active
43632	active
43633	active
43636	active
43638	active
43639	active
43640	active
43641	active
43642	active
43643	active
43647	active
43648	active
43651	active
43655	active
43657	active
43662	active
43666	active
43669	active
43672	active
43676	active
43677	active
43678	active
43679	active
43680	active
43681	active
43683	active
43687	active
43689	active
43690	active
43692	active
43693	active
43694	active
43695	active
43696	active
43697	active
43698	active
43700	active
43706	active
43707	active
43710	active
43711	active
43712	active
43713	active
43714	active
43717	active
43719	active
43720	active
43721	active
43722	active
43723	active
43724	active
43725	active
43726	active
43727	active
43728	active
43729	active
43730	active
43731	active
43732	active
43733	active
43734	active
43735	active
43736	active
43737	active
43738	active
43740	active
43741	active
43742	active
43743	active
43744	active
43745	active
43746	active
43747	active
43748	active
43749	active
43750	active
43751	active
43752	active
43753	active
43758	active
43759	active
43760	active
43761	active
43762	active
43764	active
43765	active
43767	active
43768	active
43769	active
43770	active
43771	active
43772	active
43773	active
43774	active
43775	active
43776	active
43777	active
43778	active
43779	active
43780	active
43782	active
43783	active
43784	active
43785	active
43786	active
43787	active
43788	active
43790	active
43791	active
43792	active
43793	active
43794	active
43795	active
43796	active
43797	active
43798	active
43799	active
43800	active
43801	active
43802	active
43803	active
43804	active
43805	active
43806	active
43807	active
43808	active
43809	active
43810	active
43811	active
43812	active
43813	active
43814	active
43815	active
43816	active
43817	active
43818	active
43819	active
43820	active
43821	active
43823	active
43824	active
43831	active
43832	active
43833	active
43834	active
43835	active
43836	active
43837	active
43838	active
43839	active
43840	active
43841	active
43842	active
43849	active
43850	active
43851	active
43852	active
43853	active
43854	active
43855	active
43856	active
43857	active
43858	active
43859	active
43860	active
43861	active
43864	active
43867	active
43871	active
43873	active
43874	active
43876	active
43877	active
43879	active
43880	active
43881	active
43882	active
43883	active
43884	active
43885	active
43886	active
43887	active
43888	active
43889	active
43890	active
43891	active
43892	active
43893	active
43894	active
43895	active
43896	active
43899	active
43901	active
43902	active
43903	active
43904	active
43905	active
43906	active
43907	active
43908	active
43909	active
43910	active
43911	active
43912	active
43913	active
43914	active
43915	active
43917	active
43920	active
43922	active
43923	active
43924	active
43925	active
43926	active
43927	active
43928	active
43929	active
43930	active
43931	active
43932	active
43933	active
43934	active
43935	active
43936	active
43937	active
43938	active
43940	active
43942	active
43943	active
43944	active
43946	active
44029	active
44030	active
44031	active
44032	active
44033	active
44034	active
44035	active
44041	active
44042	active
44044	active
44045	active
44047	active
44048	active
44057	active
44058	active
44059	active
44060	active
44061	active
44062	active
44065	active
44067	active
44071	active
44072	active
44073	active
44076	active
44078	active
44079	active
44080	active
44081	active
44082	active
44083	active
44084	active
44085	active
44086	active
44087	active
44088	active
44089	active
44090	active
44091	active
44092	active
44093	active
44094	active
44095	active
44096	active
44097	active
44098	active
44099	active
44100	active
44101	active
44102	active
44103	active
44104	active
44105	active
44108	active
44109	active
44112	active
44113	active
44114	active
44115	active
44186	active
44188	active
44204	active
44207	active
44209	active
44225	active
44226	active
44229	active
44231	active
44233	active
44235	active
44236	active
44237	active
44238	active
44239	active
44240	active
44241	active
44242	active
44243	active
44244	active
44245	active
44246	active
44247	active
44248	active
44249	active
44250	active
44251	active
44252	active
44253	active
44254	active
44255	active
44256	active
44257	active
44258	active
44259	active
44260	active
44261	active
44262	active
44263	active
44264	active
44265	active
44266	active
44267	active
44268	active
44269	active
44270	active
44271	active
44272	active
44273	active
44274	active
44275	active
44276	active
44277	active
44278	active
44279	active
44280	active
44281	active
44282	active
44283	active
44284	active
44285	active
44286	active
44287	active
44288	active
44289	active
44290	active
44291	active
44292	active
44293	active
44294	active
44299	active
44307	active
44310	active
44311	active
44312	active
44313	active
44314	active
44315	active
44316	active
44322	active
44323	active
44324	active
44329	active
44330	active
44331	active
44332	active
44333	active
44334	active
44337	active
44339	active
44340	active
44341	active
44342	active
44343	active
44344	active
44346	active
44347	active
44348	active
44349	active
44350	active
44351	active
44352	active
44353	active
44354	active
44355	active
44356	active
44357	active
44358	active
44359	active
44360	active
44361	active
44364	active
44365	active
44366	active
44367	active
44368	active
44369	active
44370	active
44371	active
44374	active
44385	active
44386	active
44387	active
44388	active
44389	active
44390	active
44391	active
44392	active
44393	active
44394	active
44395	active
44396	active
44397	active
44398	active
44399	active
44400	active
44401	active
44402	active
44403	active
44404	active
44405	active
44406	active
44407	active
44408	active
44409	active
44410	active
44411	active
44412	active
44413	active
44414	active
44415	active
44416	active
44417	active
44418	active
44419	active
44420	active
44421	active
44422	active
44423	active
44424	active
44426	active
44427	active
44428	active
44429	active
44430	active
44431	active
44437	active
44449	active
44450	active
44451	active
44453	active
44455	active
44457	active
44475	active
44476	active
44479	active
44481	active
44482	active
44484	active
44485	active
44486	active
44487	active
44488	active
44495	active
44497	active
44498	active
44499	active
44506	active
44516	active
44517	active
44519	active
44520	active
44528	active
44529	active
44530	active
44533	active
44534	active
44536	active
44537	active
44538	active
44539	active
44542	active
44543	active
44546	active
44547	active
44550	active
44552	active
44622	active
44624	active
44625	active
44628	active
44635	active
44637	active
